given_date,given_rank,track_id,spotify_artist,given_artist,spotify_title,given_title,given_last_week,given_peak_rank,given_weeks_on_board
2004-07-10,32,2CaxgnHBHuiOYIGIyvMbCl,Toby Keith,Toby Keith,Whiskey Girl,Whiskey Girl,31,31,11
2004-07-10,33,3KDCYRQl4O681lkYI2sCqE,Black Eyed Peas,The Black Eyed Peas,Hey Mama,Hey Mama,32,23,14
2004-07-10,34,3IrkbGQCoEPAkzJ0Tkv8nm,JAY-Z,JAY-Z,Dirt Off Your Shoulder,Dirt Off Your Shoulder,27,5,25
2004-07-10,35,3stnrhzN0lzZFskbaZ5sEw,Mis-Teeq,Mis-Teeq,Scandalous - U.S. Radio Edit,Scandalous,39,35,8
2004-07-10,36,4s0o8TJHfX9LLHa0umnOzT,Lil' Flip,Lil' Flip Featuring Lea,Sunshine (feat. Lea),Sunshine,43,36,4
2004-07-10,37,4mZpHYUrOvvmXCoyLLF7s7,Twista,Twista Featuring R. Kelly,So Sexy (feat. R. Kelly),So Sexy,53,37,3
2004-07-10,38,23oxJmDc1V9uLUSmN2LIvx,Yellowcard,Yellowcard,Ocean Avenue,Ocean Avenue,42,37,9
2004-07-10,39,7zywdG4ysfC5XNBzjQAo2o,Montgomery Gentry,Montgomery Gentry,If You Ever Stop Loving Me,If You Ever Stop Loving Me,30,30,13
2004-07-10,40,266hoXlxTshUk4XsNQK5to,R. Kelly,R. Kelly,Happy People - Album Version with DJ Skit,Happy People,29,19,14
2004-07-10,41,4WCHdzWUJzDUIBc22phJux,Lonestar,Lonestar,Let's Be Us Again,Let's Be Us Again,38,38,14
2004-07-10,42,5Sw4NiI7SniktcUwPweTvs,Ying Yang Twins,Ying Yang Twins Featuring Trick Daddy,What's Happenin!,Whats Happnin!,51,42,10
2004-07-10,43,57I7CUbXo4XlWuTVB8pXW6,Kenny Chesney,Kenny Chesney,I Go Back,I Go Back,49,43,5
2004-07-10,44,1HvCFAUIWQsWV9zud3UhDl,Alan Walker,Kanye West Featuring Syleena Johnson,All Falls Down (feat. Juliander),All Falls Down,23,7,18
2004-07-10,45,1Vmze4s1DY05T2gUClnhmz,David Lee Murphy,David Lee Murphy,Loco,Loco,48,45,10
2004-07-10,46,3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,3 Doors Down,Here Without You,Here Without You,40,5,46
2004-07-10,47,4PkJ7c9y1CwpuVOiJODnCZ,Nickelback,Nickelback,Someday,Someday,46,7,47
2004-07-10,48,746nPV2NXSoxW3imGpG8gk,Beenie Man,Beenie Man Featuring Ms. Thing,Dude,Dude,50,26,23
2004-07-10,49,2lFlveK1y13WWp3vnQtrr3,Five For Fighting,Five For Fighting,100 Years,100 Years,47,28,22
2004-07-10,50,1lJg90aM80mPTDqBXzJLYJ,Brandy,Brandy Featuring Kanye West,Talk About Our Love (feat. Kanye West),Talk About Our Love,52,36,9
2004-07-10,51,2XQY54Im8VrO4sd2tAmiv4,Mase,Mase,Welcome Back,Welcome Back,35,32,6
2004-07-10,52,26bL4gSULWDgdIMX0pRFrG,Gretchen Wilson,Gretchen Wilson,Redneck Woman,Redneck Woman,41,22,14
2004-07-10,53,7yXibbAYi4to5oQTeO738f,Ashlee Simpson,Ashlee Simpson,Pieces Of Me,Pieces Of Me,61,53,2
2004-07-10,54,4tAru66VGVLWYjg90UV4vJ,Pitbull,Pitbull Featuring Lil Jon,Culo,Culo,45,32,12
2004-07-10,55,4ccM2xBxicGigjLqt6A0YY,Counting Crows,Counting Crows,Accidentally In Love,Accidentally In Love,59,55,3
2004-07-10,56,4m3VFxVwSPk8VGoA9qcLRC,Reba McEntire,Reba McEntire,Somebody Should Leave,Somebody,60,56,5
2004-07-10,57,7sLpSWxQazJzDVG6YGzlVs,JAY-Z,JAY-Z,99 Problems,99 Problems,44,30,10
2004-07-10,58,7kF1iPJTj3VFJX9XokQ80F,Velvet Revolver,Velvet Revolver,Slither,Slither,56,56,9
2004-07-10,59,0SpastrqUcf3RlFGZ8r0uD,2000s Karaoke Band,Ciara Featuring Petey Pablo,My Goodies (In the style of Ciara featuring Petey Pablo),Goodies,77,59,3
2004-07-10,60,4BXkf6yww23Vdju7E1fUrn,Brad Paisley,Brad Paisley Featuring Alison Krauss,Whiskey Lullaby (feat. Alison Krauss),Whiskey Lullaby,62,60,4
2004-07-10,61,15cGdiAHmezm0P04jVAjMo,John Michael Montgomery,John Michael Montgomery,Letters from Home,Letters From Home,54,24,17
2004-07-10,62,785t3poQsvdkSeH5xGA9R4,D12,D12,How Come,How Come,70,62,2
2004-07-10,63,5caW5J7nrK4Mtu6cZiBxUk,Billy Currington,Billy Currington,I Got A Feelin',I Got A Feelin',65,63,3
2004-07-10,64,0SNjcUzVxirGHskSqLNVqG,Lil' Flip,Lil' Flip,Game Over (Flip) - Clean Album Version,Game Over (Flip),55,15,18
2004-07-10,65,3THdexHRmED4euIY91Zrxc,3 Doors Down,3 Doors Down,Away From The Sun,Away From The Sun,66,65,2
2004-07-10,66,4i2WUspbfNZCnhkypoFKrM,Nickelback,Nickelback,Feelin' Way Too Damn Good,Feelin' Way Too Damn Good,73,66,2
2004-07-10,67,2KBo6O5rkNdtYT3wYjkEkq,Slum Village,Slum Village Featuring Kanye West & John Legend,Fall In Love,Selfish,67,67,8
2004-07-10,68,4SqTGebF0kLIbdsCNC5JAl,The Parrothead All-Stars,"Jimmy Buffett With Clint Black, Kenny Chesney, Alan Jackson, Toby Keith & George Strait","Hey Good Lookin (Made Famous by Jimmy Buffett with Clint Black, Kenny Chesney, Alan Jackson, Toby Keith & George Strait)",Hey Good Lookin',63,63,4
2004-07-10,69,7548BhGLLLNfuwRNZASyUC,Play-N-Skillz,Play-N-Skillz Featuring Krayzie Bone & Adina Howard,Freaks,Freaks,,69,1
2004-07-10,70,48EQasc6XD0pOQtkIOWqOC,Akon,Akon Featuring Styles P.,Locked Up,Locked Up,81,70,5
2004-07-10,71,2nzFiCB8YoXf24MAM1qDmU,Mobb Deep,Mobb Deep,Got It Twisted,Got It Twisted,64,64,13
2004-07-10,72,01jlZ4UvMwJ0hPOZLsD1VO,Martina McBride,Martina McBride,How Far,How Far,,72,1
2004-07-10,73,2Vn8Ea6fGOM3dsGYVcJ62G,Terri Clark,Terri Clark,Girls Lie Too - Greatest Hits Version,Girls Lie Too,,73,1
2004-07-10,74,23TTbRZkQHjVcwtNFF4hQF,Elephant Man,Elephant Man,"Jook Gal (Wine Wine) [feat. Twista, Young Bloodz & Kiprich] - Head Gawn Version",Jook Gal (Wine Wine),71,57,12
2004-07-10,75,01LgFdcK1vtxStxkTP4Lej,Josh Gracin,Josh Gracin,I Want To Live,I Want To Live,76,75,2
2004-07-10,76,3mtukCAgd0mE260QcBfXAX,311,311,Love Song,Love Song,79,72,11
2004-07-10,77,6OGTrkbMrBdeIyOK4tjHSm,Teena Marie,Teena Marie Featuring Baby,Still In Love,Still In Love,75,70,7
2004-07-10,78,5u6fnmRO5V0PTl5M2Eekeu,Jet,Jet,Cold Hard Bitch,Cold Hard Bitch,74,55,15
2004-07-10,79,1nqW0gac9fVMo2Aa2cNvcW,Cassidy,Cassidy Featuring Mashonda,Get No Better (feat. Mashonda),Get No Better,82,79,10
2004-07-10,80,09tPoGJSkHpfxfkBSDSUsV,Brooks & Dunn,Brooks & Dunn,That's What She Gets for Loving Me,That's What She Gets For Loving Me,57,53,14
2004-07-10,81,2lwwrWVKdf3LR9lbbhnr6R,Modest Mouse,Modest Mouse,Float On,Float On,83,81,7
2004-07-10,82,56H98l4uinRifnTH8e308N,Beastie Boys,Beastie Boys,Ch-Check It Out,Ch-Check It Out,69,68,9
2004-07-10,83,1oTo3ijRbaDAtrjJrGAPSw,blink-182,Blink-182,I Miss You,I Miss You,86,42,17
2004-07-10,84,7AfzCKD11wbtbAie4IXD2A,Seal,Seal,Love's Divine,Love's Divine,84,79,20
2004-07-10,85,4XHQyvbrBsQaaBUW1VvmsL,D12,D12,My Band,My Band,72,6,17
2004-07-10,86,6QTvIHixO4A2XrRT8yqT1n,Alanis Morissette,Alanis Morissette,Everything,Everything,80,76,6
2004-07-10,87,5rI62NPoTQ1qxvqbgUy2sN,Avant,Avant,Don't Take Your Love Away,Don't Take Your Love Away,85,37,18
2004-07-10,88,7pjl3P3jnqdItN1beCrJS1,T.I.,T.I.,Let's Get Away,Let's Get Away,,88,1
2004-07-10,89,1GIN41bLhiKeEPeC2vXH8i,LL COOL J,LL Cool J,Headsprung,Headsprung,,89,1
2004-07-10,90,3BmjRmFTESgWZLPSVGp8aG,Linkin Park,Linkin Park,Lying from You,Lying From You,87,58,14
2004-07-10,91,6ZVgihnlm0dfgix1ZB0FJ6,Yung Wun,"Yung Wun Featuring DMX, Lil' Flip & David Banner","Tear It Up (feat. DMX, Lil' Flip & David Banner) - Dirty",Tear It Up,88,76,12
2004-07-10,92,69rOfKSz0ys8UdgTkGd6qV,Musiq Soulchild,Musiq,Whoknows,whoknows,99,65,12
2004-07-10,93,7oGIRgJMViLFRzGHyhF9bI,Kimberley Locke,Kimberley Locke,8th World Wonder,8th World Wonder,90,49,16
2004-07-10,94,7AHZb0GnILBBitj0MxObO5,Jessica Simpson,Jessica Simpson,Take My Breath Away,Take My Breath Away,78,20,15
2004-07-10,95,3uxXquDyiqlkXNchJYQjge,Patti LaBelle,Patti LaBelle,New Day,New Day,95,95,2
2004-07-10,96,0j5E1yom7T47wgH0LynPq9,Lionel Richie,Lionel Richie,Just For You,Just For You,96,92,11
2004-07-10,97,7cxOL3nvmqd6w811wOlWT1,Tracy Lawrence,Tracy Lawrence,Paint Me A Birmingham,Paint Me A Birmingham,97,42,15
2004-07-10,98,20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,Franz Ferdinand,Take Me Out,Take Me Out,100,98,2
2004-07-10,99,4TbNLKRLKlxZDlS0pu7Lsy,Josh Groban,Josh Groban,You Raise Me Up,You Raise Me Up,98,73,17
2004-07-10,100,2BjIi07kN0yKSur0Fwrnss,NB Ridaz,NB Ridaz Featuring Gemini,So Fly,So Fly,93,93,3
2004-07-03,1,7z3N2W7Xz1t2G2sAO8wFVH,Usher,Usher,Burn,Burn,1,1,17
2004-07-03,2,7wBThXx7BGZHJJ3aN3OPvv,Usher,Usher,Confessions Part II,Confessions Part II,2,2,10
2004-07-03,3,77loZpT5Y5PRP1S451P9Yz,Hoobastank,Hoobastank,The Reason,The Reason,3,2,16
2004-07-03,4,3XVBdLihbNbxUwZosxcGuJ,Alicia Keys,Alicia Keys,If I Ain't Got You,If I Ain't Got You,5,4,18
2004-07-03,5,6ihObRBTB8xdSH2mlERtOX,JUVENILE,Juvenile Featuring Soulja Slim,Slow Motion,Slow Motion,12,5,10
2004-07-03,6,6frclQNVPApfWSCVAJgI2s,2000s Karaoke Band,Mario Winans Featuring Enya & P. Diddy,I Don't Wanna Know (Karaoke in the style of Mario Winans featuring Enya & P Diddy),I Don't Wanna Know,4,2,20
2004-07-03,7,4MeDnO5yA2Zi6IMlVApRci,Petey Pablo,Petey Pablo,Freek-A-Leek,Freek-A-Leek,9,7,27
2004-07-03,8,3ZXb7BJtQpt5oHscNU2MG1,DJ Cover This,Usher Featuring Lil Jon & Ludacris,Yeah! (Instrumental),Yeah!,10,1,26
2004-07-03,9,2tOZtdbkAMQASWokLvSlzj,Twista,Twista,Overnight Celebrity,Overnight Celebrity,6,6,15
2004-07-03,10,6ECp64rv50XVz93WvxXMGF,Maroon 5,Maroon 5,This Love,This Love,8,5,21
2004-07-03,11,0YGQ3hZcRLC5YX7o0hdmHg,Beyoncé,Beyonce,Naughty Girl,Naughty Girl,7,3,15
2004-07-03,12,6bUNEbXT7HovLW6BgPCBsb,Outkast,OutKast,Roses,Roses,11,9,17
2004-07-03,13,2ndnVdR8si7CW9T8vJRHyW,Nina Sky,Nina Sky Featuring Jabba,Move Ya Body,Move Ya Body,13,13,10
2004-07-03,14,0B2ZuTLZnWQ6gz8RlNwBu1,Lloyd Banks,Lloyd Banks,On Fire,On Fire,14,14,8
2004-07-03,15,0dRhSF9LV0HR8Jwd3MMMKJ,Britney Spears,Britney Spears,Everytime,Everytime,17,15,7
2004-07-03,16,5g1vtHqi9uV7xtYeCcFOBx,Kanye West,Kanye West,Jesus Walks,Jesus Walks,16,16,9
2004-07-03,17,0BBOLOV5JntPL3341swIre,Kevin Lyttle,Kevin Lyttle Featuring Spragga Benz,Turn Me On,Turn Me On,20,17,7
2004-07-03,18,3DOxMCaNBNvnjSzpHUSjE3,JoJo,JoJo,Leave (Get Out),Leave (Get Out),21,18,13
2004-07-03,19,2md2i5QvelRFnafpnd6LOg,Switchfoot,Switchfoot,Meant to Live,Meant To Live,19,19,14
2004-07-03,20,0jSMveIWvnhDIvzqN74Uc7,J-Kwon,J-Kwon,Tipsy - Club Mix,Tipsy,18,2,25
2004-07-03,21,4L55p6txv9vuCWhpNnY6eY,Christina Milian,Christina Milian,Dip It Low,Dip It Low,26,21,11
2004-07-03,22,1XcUn5PE9d42zWamWgRG2x,Los Lonely Boys,Los Lonely Boys,Heaven,Heaven,25,22,8
2004-07-03,23,1HvCFAUIWQsWV9zud3UhDl,Alan Walker,Kanye West Featuring Syleena Johnson,All Falls Down (feat. Juliander),All Falls Down,15,7,17
2004-07-03,24,2Ozc0me9PV5vlt8cokwdvI,Terror Squad,Terror Squad,Lean Back,Lean Back,52,24,2
2004-07-03,25,0EQuu6hyNACWI7LT7N5pRv,Monica,Monica,U Should've Known Better,U Should've Known Better,27,25,5
2004-07-03,26,0dEQaNYfp5G7Sflek2Qnde,Avril Lavigne,Avril Lavigne,Don't Tell Me,Don't Tell Me,22,22,14
2004-07-03,27,3IrkbGQCoEPAkzJ0Tkv8nm,JAY-Z,JAY-Z,Dirt Off Your Shoulder,Dirt Off Your Shoulder,23,5,24
2004-07-03,28,4UzVcXufOhGUwF56HT7b8M,Evanescence,Evanescence,My Immortal,My Immortal,24,7,26
2004-07-03,29,266hoXlxTshUk4XsNQK5to,R. Kelly,R. Kelly,Happy People - Album Version with DJ Skit,Happy People,28,19,13
2004-07-03,30,7zywdG4ysfC5XNBzjQAo2o,Montgomery Gentry,Montgomery Gentry,If You Ever Stop Loving Me,If You Ever Stop Loving Me,36,30,12
2004-07-03,31,2CaxgnHBHuiOYIGIyvMbCl,Toby Keith,Toby Keith,Whiskey Girl,Whiskey Girl,32,31,10
2004-07-03,32,3KDCYRQl4O681lkYI2sCqE,Black Eyed Peas,The Black Eyed Peas,Hey Mama,Hey Mama,29,23,13
2004-07-03,33,7B1QliUMZv7gSTUGAfMRRD,Tim McGraw,Tim McGraw,Live Like You Were Dying,Live Like You Were Dying,47,33,4
2004-07-03,34,5dxHF4lrDimKqnI3GaZUmC,Alicia Keys,Alicia Keys Featuring Tony! Toni! Tone!,Diary (feat. Tony! Toni! Tone! & Jermaine Paul),Diary,44,34,3
2004-07-03,35,2XQY54Im8VrO4sd2tAmiv4,Mase,Mase,Welcome Back,Welcome Back,35,32,5
2004-07-03,36,7lurcq2Yw96B1K0KOJAHxg,Lloyd,Lloyd Featuring Ashanti,Southside,Southside,51,36,7
2004-07-03,37,4MMqj7HaLL8BphbBZnlsdq,Houston,"Houston Featuring Chingy, Nate Dogg & I-20",I Like That,I Like That,56,37,3
2004-07-03,38,4WCHdzWUJzDUIBc22phJux,Lonestar,Lonestar,Let's Be Us Again,Let's Be Us Again,38,38,13
2004-07-03,39,3stnrhzN0lzZFskbaZ5sEw,Mis-Teeq,Mis-Teeq,Scandalous - U.S. Radio Edit,Scandalous,43,39,7
2004-07-03,40,3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,3 Doors Down,Here Without You,Here Without You,33,5,45
2004-07-03,41,26bL4gSULWDgdIMX0pRFrG,Gretchen Wilson,Gretchen Wilson,Redneck Woman,Redneck Woman,31,22,13
2004-07-03,42,23oxJmDc1V9uLUSmN2LIvx,Yellowcard,Yellowcard,Ocean Avenue,Ocean Avenue,37,37,8
2004-07-03,43,4s0o8TJHfX9LLHa0umnOzT,Lil' Flip,Lil' Flip Featuring Lea,Sunshine (feat. Lea),Sunshine,58,43,3
2004-07-03,44,7sLpSWxQazJzDVG6YGzlVs,JAY-Z,JAY-Z,99 Problems,99 Problems,30,30,9
2004-07-03,45,4tAru66VGVLWYjg90UV4vJ,Pitbull,Pitbull Featuring Lil Jon,Culo,Culo,45,32,11
2004-07-03,46,4PkJ7c9y1CwpuVOiJODnCZ,Nickelback,Nickelback,Someday,Someday,40,7,46
2004-07-03,47,2lFlveK1y13WWp3vnQtrr3,Five For Fighting,Five For Fighting,100 Years,100 Years,41,28,21
2004-07-03,48,1Vmze4s1DY05T2gUClnhmz,David Lee Murphy,David Lee Murphy,Loco,Loco,48,48,9
2004-07-03,49,57I7CUbXo4XlWuTVB8pXW6,Kenny Chesney,Kenny Chesney,I Go Back,I Go Back,53,49,4
2004-07-03,50,746nPV2NXSoxW3imGpG8gk,Beenie Man,Beenie Man Featuring Ms. Thing,Dude,Dude,34,26,22
2004-07-03,51,5Sw4NiI7SniktcUwPweTvs,Ying Yang Twins,Ying Yang Twins Featuring Trick Daddy,What's Happenin!,Whats Happnin!,54,51,9
2004-07-03,52,1lJg90aM80mPTDqBXzJLYJ,Brandy,Brandy Featuring Kanye West,Talk About Our Love (feat. Kanye West),Talk About Our Love,39,36,8
2004-07-03,53,4mZpHYUrOvvmXCoyLLF7s7,Twista,Twista Featuring R. Kelly,So Sexy (feat. R. Kelly),So Sexy,75,53,2
2004-07-03,54,15cGdiAHmezm0P04jVAjMo,John Michael Montgomery,John Michael Montgomery,Letters from Home,Letters From Home,46,24,16
2004-07-03,55,0SNjcUzVxirGHskSqLNVqG,Lil' Flip,Lil' Flip,Game Over (Flip) - Clean Album Version,Game Over (Flip),42,15,17
2004-07-03,56,7kF1iPJTj3VFJX9XokQ80F,Velvet Revolver,Velvet Revolver,Slither,Slither,60,56,8
2004-07-03,57,09tPoGJSkHpfxfkBSDSUsV,Brooks & Dunn,Brooks & Dunn,That's What She Gets for Loving Me,That's What She Gets For Loving Me,57,53,13
2004-07-03,58,5vLonpxn4VN0A8GtQOBSG0,Kenny Chesney,Kenny Chesney & Uncle Kracker,When the Sun Goes Down,When The Sun Goes Down,59,26,20
2004-07-03,59,4ccM2xBxicGigjLqt6A0YY,Counting Crows,Counting Crows,Accidentally In Love,Accidentally In Love,61,59,2
2004-07-03,60,4m3VFxVwSPk8VGoA9qcLRC,Reba McEntire,Reba McEntire,Somebody Should Leave,Somebody,65,60,4
2004-07-03,61,7yXibbAYi4to5oQTeO738f,Ashlee Simpson,Ashlee Simpson,Pieces Of Me,Pieces Of Me,,61,1
2004-07-03,62,4BXkf6yww23Vdju7E1fUrn,Brad Paisley,Brad Paisley Featuring Alison Krauss,Whiskey Lullaby (feat. Alison Krauss),Whiskey Lullaby,62,62,3
2004-07-03,63,4SqTGebF0kLIbdsCNC5JAl,The Parrothead All-Stars,"Jimmy Buffett With Clint Black, Kenny Chesney, Alan Jackson, Toby Keith & George Strait","Hey Good Lookin (Made Famous by Jimmy Buffett with Clint Black, Kenny Chesney, Alan Jackson, Toby Keith & George Strait)",Hey Good Lookin',64,63,3
2004-07-03,64,2nzFiCB8YoXf24MAM1qDmU,Mobb Deep,Mobb Deep,Got It Twisted,Got It Twisted,68,64,12
2004-07-03,65,5caW5J7nrK4Mtu6cZiBxUk,Billy Currington,Billy Currington,I Got A Feelin',I Got A Feelin',73,65,2
2004-07-03,66,3THdexHRmED4euIY91Zrxc,3 Doors Down,3 Doors Down,Away From The Sun,Away From The Sun,,66,1
2004-07-03,67,2KBo6O5rkNdtYT3wYjkEkq,Slum Village,Slum Village Featuring Kanye West & John Legend,Fall In Love,Selfish,80,67,7
2004-07-03,68,04rZkq3ihHmGNfKPgBiTX1,Rascal Flatts,Rascal Flatts,Mayberry,Mayberry,63,21,20
2004-07-03,69,56H98l4uinRifnTH8e308N,Beastie Boys,Beastie Boys,Ch-Check It Out,Ch-Check It Out,69,68,8
2004-07-03,70,785t3poQsvdkSeH5xGA9R4,D12,D12,How Come,How Come,,70,1
2004-07-03,71,23TTbRZkQHjVcwtNFF4hQF,Elephant Man,Elephant Man,"Jook Gal (Wine Wine) [feat. Twista, Young Bloodz & Kiprich] - Head Gawn Version",Jook Gal (Wine Wine),66,57,11
2004-07-03,72,4XHQyvbrBsQaaBUW1VvmsL,D12,D12,My Band,My Band,55,6,16
2004-07-03,73,4i2WUspbfNZCnhkypoFKrM,Nickelback,Nickelback,Feelin' Way Too Damn Good,Feelin' Way Too Damn Good,,73,1
2004-07-03,74,5u6fnmRO5V0PTl5M2Eekeu,Jet,Jet,Cold Hard Bitch,Cold Hard Bitch,71,55,14
2004-07-03,75,6OGTrkbMrBdeIyOK4tjHSm,Teena Marie,Teena Marie Featuring Baby,Still In Love,Still In Love,72,70,6
2004-07-03,76,01LgFdcK1vtxStxkTP4Lej,Josh Gracin,Josh Gracin,I Want To Live,I Want To Live,,76,1
2004-07-03,77,0SpastrqUcf3RlFGZ8r0uD,2000s Karaoke Band,Ciara Featuring Petey Pablo,My Goodies (In the style of Ciara featuring Petey Pablo),Goodies,94,77,2
2004-07-03,78,7AHZb0GnILBBitj0MxObO5,Jessica Simpson,Jessica Simpson,Take My Breath Away,Take My Breath Away,70,20,14
2004-07-03,79,3mtukCAgd0mE260QcBfXAX,311,311,Love Song,Love Song,81,72,10
2004-07-03,80,6QTvIHixO4A2XrRT8yqT1n,Alanis Morissette,Alanis Morissette,Everything,Everything,76,76,5
2004-07-03,81,48EQasc6XD0pOQtkIOWqOC,Akon,Akon Featuring Styles P.,Locked Up,Locked Up,91,81,4
2004-07-03,82,1nqW0gac9fVMo2Aa2cNvcW,Cassidy,Cassidy Featuring Mashonda,Get No Better (feat. Mashonda),Get No Better,83,82,9
2004-07-03,83,2lwwrWVKdf3LR9lbbhnr6R,Modest Mouse,Modest Mouse,Float On,Float On,90,83,6
2004-07-03,84,7AfzCKD11wbtbAie4IXD2A,Seal,Seal,Love's Divine,Love's Divine,87,79,19
2004-07-03,85,5rI62NPoTQ1qxvqbgUy2sN,Avant,Avant,Don't Take Your Love Away,Don't Take Your Love Away,79,37,17
2004-07-03,86,1oTo3ijRbaDAtrjJrGAPSw,blink-182,Blink-182,I Miss You,I Miss You,82,42,16
2004-07-03,87,3BmjRmFTESgWZLPSVGp8aG,Linkin Park,Linkin Park,Lying from You,Lying From You,84,58,13
2004-07-03,88,6ZVgihnlm0dfgix1ZB0FJ6,Yung Wun,"Yung Wun Featuring DMX, Lil' Flip & David Banner","Tear It Up (feat. DMX, Lil' Flip & David Banner) - Dirty",Tear It Up,85,76,11
2004-07-03,89,4ouIWkFspNZYFO87Gdufxb,Lenny Kravitz,Lenny Kravitz,Where Are We Runnin'?,Where Are We Runnin'?,78,69,6
2004-07-03,90,7oGIRgJMViLFRzGHyhF9bI,Kimberley Locke,Kimberley Locke,8th World Wonder,8th World Wonder,95,49,15
2004-07-03,91,5nYMRWEHPEhbZ3GbfuBZAV,SHeDAISY,SHeDAISY,Passenger Seat,Passenger Seat,77,66,8
2004-07-03,92,5GdUQQ8WYOSwpgMad7k7Gy,Maria Mena,Maria Mena,You're the Only One,You're The Only One,86,86,4
2004-07-03,93,2BjIi07kN0yKSur0Fwrnss,NB Ridaz,NB Ridaz Featuring Gemini,So Fly,So Fly,93,93,2
2004-07-03,94,4KJFUsUnQlK4vULykBTi5q,Clay Walker,Clay Walker,I Can't Sleep,I Can't Sleep,74,61,7
2004-07-03,95,3uxXquDyiqlkXNchJYQjge,Patti LaBelle,Patti LaBelle,New Day,New Day,,95,1
2004-07-03,96,0j5E1yom7T47wgH0LynPq9,Lionel Richie,Lionel Richie,Just For You,Just For You,98,92,10
2004-07-03,97,7cxOL3nvmqd6w811wOlWT1,Tracy Lawrence,Tracy Lawrence,Paint Me A Birmingham,Paint Me A Birmingham,89,42,14
2004-07-03,98,4TbNLKRLKlxZDlS0pu7Lsy,Josh Groban,Josh Groban,You Raise Me Up,You Raise Me Up,96,73,16
2004-07-03,99,69rOfKSz0ys8UdgTkGd6qV,Musiq Soulchild,Musiq,Whoknows,whoknows,92,65,11
2004-07-03,100,20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,Franz Ferdinand,Take Me Out,Take Me Out,,100,1
2004-06-26,1,7z3N2W7Xz1t2G2sAO8wFVH,Usher,Usher,Burn,Burn,1,1,16
2004-06-26,2,7wBThXx7BGZHJJ3aN3OPvv,Usher,Usher,Confessions Part II,Confessions Part II,5,2,9
2004-06-26,3,77loZpT5Y5PRP1S451P9Yz,Hoobastank,Hoobastank,The Reason,The Reason,2,2,15
2004-06-26,4,6frclQNVPApfWSCVAJgI2s,2000s Karaoke Band,Mario Winans Featuring Enya & P. Diddy,I Don't Wanna Know (Karaoke in the style of Mario Winans featuring Enya & P Diddy),I Don't Wanna Know,3,2,19
2004-06-26,5,3XVBdLihbNbxUwZosxcGuJ,Alicia Keys,Alicia Keys,If I Ain't Got You,If I Ain't Got You,8,5,17
2004-06-26,6,2tOZtdbkAMQASWokLvSlzj,Twista,Twista,Overnight Celebrity,Overnight Celebrity,7,6,14
2004-06-26,7,0YGQ3hZcRLC5YX7o0hdmHg,Beyoncé,Beyonce,Naughty Girl,Naughty Girl,4,3,14
2004-06-26,8,6ECp64rv50XVz93WvxXMGF,Maroon 5,Maroon 5,This Love,This Love,10,5,20
2004-06-26,9,4MeDnO5yA2Zi6IMlVApRci,Petey Pablo,Petey Pablo,Freek-A-Leek,Freek-A-Leek,11,9,26
2004-06-26,10,3ZXb7BJtQpt5oHscNU2MG1,DJ Cover This,Usher Featuring Lil Jon & Ludacris,Yeah! (Instrumental),Yeah!,6,1,25
2004-06-26,11,6bUNEbXT7HovLW6BgPCBsb,Outkast,OutKast,Roses,Roses,9,9,16
2004-06-26,12,6ihObRBTB8xdSH2mlERtOX,JUVENILE,Juvenile Featuring Soulja Slim,Slow Motion,Slow Motion,13,12,9
2004-06-26,13,2ndnVdR8si7CW9T8vJRHyW,Nina Sky,Nina Sky Featuring Jabba,Move Ya Body,Move Ya Body,14,13,9
2004-06-26,14,0B2ZuTLZnWQ6gz8RlNwBu1,Lloyd Banks,Lloyd Banks,On Fire,On Fire,15,14,7
2004-06-26,15,1HvCFAUIWQsWV9zud3UhDl,Alan Walker,Kanye West Featuring Syleena Johnson,All Falls Down (feat. Juliander),All Falls Down,12,7,16
2004-06-26,16,5g1vtHqi9uV7xtYeCcFOBx,Kanye West,Kanye West,Jesus Walks,Jesus Walks,18,16,8
2004-06-26,17,0dRhSF9LV0HR8Jwd3MMMKJ,Britney Spears,Britney Spears,Everytime,Everytime,21,17,6
2004-06-26,18,0jSMveIWvnhDIvzqN74Uc7,J-Kwon,J-Kwon,Tipsy - Club Mix,Tipsy,16,2,24
2004-06-26,19,2md2i5QvelRFnafpnd6LOg,Switchfoot,Switchfoot,Meant to Live,Meant To Live,20,19,13
2004-06-26,20,0BBOLOV5JntPL3341swIre,Kevin Lyttle,Kevin Lyttle Featuring Spragga Benz,Turn Me On,Turn Me On,31,20,6
2004-06-26,21,3DOxMCaNBNvnjSzpHUSjE3,JoJo,JoJo,Leave (Get Out),Leave (Get Out),23,21,12
2004-06-26,22,0dEQaNYfp5G7Sflek2Qnde,Avril Lavigne,Avril Lavigne,Don't Tell Me,Don't Tell Me,25,22,13
2004-06-26,23,3IrkbGQCoEPAkzJ0Tkv8nm,JAY-Z,JAY-Z,Dirt Off Your Shoulder,Dirt Off Your Shoulder,22,5,23
2004-06-26,24,4UzVcXufOhGUwF56HT7b8M,Evanescence,Evanescence,My Immortal,My Immortal,17,7,25
