id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
4QEoAZj6fVeSHj9ti2JpN8,0.708,0.854,1,-5.724,0,0.0322,0.000682,0.0,0.278,0.914,100.005,263227,4,2
2LUYGE3JUk4LIIobqI0jpr,0.555,0.381,8,-8.448,1,0.0263,0.391,0.0,0.105,0.174,131.836,223733,4,0
7HtE5z6XsuogcQJmnTNAIH,0.545,0.855,8,-5.01,1,0.034,0.0296,0.0,0.0909,0.487,142.824,208640,4,1
4IFYR5smTnHYCLP82AiDrJ,0.476,0.407,4,-9.239,0,0.0368,0.247,0.0,0.144,0.226,178.258,242467,4,1
0RFgvrhkf9FiDRLA0BhzpZ,0.583,0.66,11,-5.078,1,0.0377,0.181,0.0,0.0979,0.861,151.956,255560,4,2
19lLzX7vt4BhrSOaHeRyn7,0.656,0.767,2,-6.607,0,0.21,0.00248,0.0,0.0688,0.7,99.201,236120,4,2
4ns2xaym21aBOOUN1vaBPJ,0.56,0.827,2,-5.393,1,0.0266,0.00986,1.13e-05,0.328,0.639,89.93,254600,4,2
7JeKXMQKm6GoLGTkNy2jZ0,0.892,0.631,11,-2.522,0,0.302,0.244,0.0,0.0235,0.838,93.975,196640,4,2
5BmagRD7Thki6O1zZwbxBy,0.251,0.954,6,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,258000,4,1
0aj2QKJvz6CePykmlTApiD,0.841,0.63,1,-5.356,1,0.0443,0.0725,0.0,0.0742,0.876,97.964,294867,4,2
7mQHkH8R4NP6RHhELgPT76,0.635,0.8,11,-6.075,0,0.0339,0.000284,0.000254,0.0627,0.283,93.06,247680,4,1
2D1hlMwWWXpkc3CZJ5U351,0.7,0.758,10,-3.012,0,0.342,0.0444,1.3e-05,0.0401,0.889,78.693,249467,4,2
0iFOG4Ki9aDmJUYUFHQlPG,0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,236507,4,3
3z6WOgxwEcfF9mn4crIQaK,0.939,0.745,2,-4.084,1,0.148,0.0293,0.000114,0.0497,0.784,101.026,271520,4,2
46l7fOJggsNqrNPJeFk0og,0.692,0.677,1,-6.225,1,0.371,0.0741,0.0,0.111,0.848,101.087,239787,4,2
7tszeVkfxO5ISkjZWpIG88,0.785,0.864,10,-2.955,0,0.192,0.19,9.19e-06,0.345,0.776,106.495,227027,4,2
4tK4ARuilOrBzwVQK73E0Y,0.589,0.867,10,-4.523,1,0.0385,0.041,0.0,0.306,0.795,94.52,256441,4,2
07KYRDFf8Q6sqj4PWCP9vh,0.713,0.768,2,-6.702,1,0.0363,0.22,0.0,0.177,0.878,125.203,230267,4,2
3Gamc2D6VSlXpUcmhPUFYt,0.835,0.678,4,-6.458,1,0.124,0.227,6.44e-06,0.287,0.708,132.868,209490,4,2
7snmvZMLdGGk3l9PcvoYSM,0.739,0.341,10,-9.971,1,0.0378,0.525,1.1e-06,0.072,0.231,80.958,266000,4,0
0qrGSKtrEj7PJAGVBFE9vG,0.572,0.933,7,-2.705,1,0.05,0.00825,0.0,0.244,0.848,135.56,193600,4,2
208bYsadJ56km31IENM2qS,0.719,0.546,7,-10.239,1,0.032,0.243,0.00844,0.181,0.669,117.925,209667,4,2
33j4CLU9UyRjO63ry5J61Q,0.739,0.725,6,-4.301,1,0.203,0.227,0.0,0.0991,0.582,162.06,282907,4,2
0r8iDf65NHgFgZOGLwj5r8,0.551,0.825,5,-6.24,0,0.044,0.152,6.2e-06,0.0999,0.933,164.857,260827,4,2
4xWIqUIlfrusaaygS9RQsR,0.565,0.562,0,-7.43,1,0.0339,0.263,0.0,0.0994,0.652,75.035,229093,4,2
1B8MHa0NveCF1ViBEOZWO5,0.522,0.751,1,-5.46,1,0.0435,0.000491,2.22e-06,0.158,0.605,139.51,232067,3,2
2nSdYrRGhnfbncKCtgFWK7,0.662,0.39,4,-10.416,1,0.0239,0.46,0.0,0.179,0.713,82.007,256973,4,3
4dfvajW0PS2LG2kHFig8vy,0.801,0.537,11,-10.595,1,0.46,0.02,3.71e-05,0.111,0.433,89.064,349000,4,1
5aiToW71TQJlX0xQKNCnmw,0.532,0.498,7,-6.84,1,0.0307,0.413,0.0,0.107,0.148,140.073,227667,4,1
5eQtR62IZ8P8qZM2pSD9Ip,0.469,0.722,6,-4.806,1,0.0326,0.232,0.0,0.123,0.529,85.984,283000,4,1
28RaFrB9gSS48XXumZMobc,0.759,0.458,5,-7.894,0,0.0754,0.559,0.000108,0.164,0.641,109.15,235107,4,3
5ojJNnX5ND2gMGojPd3NiO,0.691,0.541,1,-5.873,1,0.0776,0.508,0.0,0.0753,0.319,127.683,243307,4,1
5xr4NKzmwqr0cvRMZr7cFz,0.643,0.837,0,-4.535,1,0.0316,0.379,8.76e-06,0.18,0.787,123.777,223400,4,2
6RYynPLHZLnpwjejfGWpQl,0.687,0.363,8,-10.144,1,0.0857,0.215,3.08e-06,0.305,0.519,137.365,245893,4,1
4b1VB40YkgEBiwhPfLEDTY,0.493,0.781,4,-8.663,0,0.0487,0.22,2.29e-06,0.122,0.729,171.982,217267,4,2
0COqiPhxzoWICwFCS4eZcp,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893,4,1
56m8Wv3qRBfwLuO08GtfHs,0.757,0.78,1,-5.038,1,0.319,0.0811,0.0,0.113,0.589,97.917,232507,4,2
1HCPjfa02m5JwcO37LHfYb,0.803,0.773,0,-3.628,1,0.121,0.0107,0.0,0.0632,0.708,91.915,226027,4,2
65mxB9IWpmVo4qUjdGSxRB,0.663,0.72,3,-5.497,1,0.0331,0.00212,0.0,0.358,0.608,135.342,183493,4,2
7Ddl7aYrNU9kAjXjpE5iF4,0.678,0.783,7,-4.855,0,0.0283,0.00196,0.0,0.0462,0.645,90.47,293053,4,2
3YE1DVMf46E45C3W9ybeWf,0.803,0.643,0,-5.612,1,0.34,0.0796,0.153,0.078,0.768,199.969,184733,4,2
5B7XIcS5T76NJZFOHX30Io,0.484,0.827,8,-5.324,1,0.046,0.0039,0.00143,0.0876,0.717,179.566,230760,4,2
3EZzghqykkfOB0Z8d0kTSt,0.555,0.868,5,-3.798,1,0.0403,0.0664,0.000117,0.116,0.479,136.12,260360,4,1
6RUpJeXT6U4SPEafnr9Wr7,0.537,0.948,8,-3.063,1,0.355,0.151,0.0,0.356,0.792,186.151,286267,4,2
2AsTgVcWojYwQAvzgacYWy,0.546,0.864,1,-3.893,1,0.0475,5.9e-05,0.00224,0.304,0.274,93.022,244493,4,1
3YhfOgIyJJA2hBgTsHi9WK,0.799,0.705,6,-11.768,0,0.294,0.0305,4.23e-06,0.365,0.705,104.878,219680,4,2
2xnVdRMaQBkRfZyefKC2ec,0.528,0.56,11,-8.296,1,0.0268,0.151,1.28e-06,0.3,0.372,99.037,212200,4,1
09sPp29XZUJ0FttO94aEQA,0.525,0.405,10,-8.95,1,0.0279,0.257,0.000971,0.0719,0.326,75.127,271240,4,1
6XYTdS3FRzfZh3Umid2ILx,0.404,0.777,1,-4.89,1,0.0341,0.122,0.0,0.0772,0.197,155.937,226733,4,1
278sR79MvTMvfojnrDAoTR,0.879,0.381,11,-11.916,0,0.0767,0.000333,0.662,0.24,0.522,92.999,217182,4,1
3dPQuX8Gs42Y7b454ybpMR,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107,4,1
1Ud6moTC0KyXMq1Oxfien0,0.702,0.668,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063,378147,4,3
4cXnUi6qulwgj0fLSu0VYE,0.623,0.613,10,-10.099,1,0.0698,0.231,0.0,0.12,0.918,144.334,133813,4,2
2CZi8d774dBB0wiuWMIpr8,0.655,0.623,11,-6.302,0,0.116,0.0861,0.000346,0.0652,0.615,175.973,214787,4,2
6pWzCKTrKrwbUPzY8RLCoP,0.71,0.797,4,-3.006,0,0.0582,0.408,0.0,0.16,0.849,94.998,209120,4,2
3WbphvawbMZ8FyqDxYGdSQ,0.53,0.768,7,-5.611,1,0.0284,0.00385,0.0,0.103,0.374,148.095,260333,4,1
6bK9BH9Ts8Gj5JFvnQkzak,0.741,0.824,10,-4.143,0,0.0352,0.614,0.0,0.158,0.725,100.216,211666,4,3
4XTJeA5rZqxiV1T0U4QHZa,0.631,0.856,6,-5.317,1,0.0451,0.00552,5.16e-05,0.11,0.518,135.974,261173,4,1
6BIcjFZIVDZxNAcofRFPx4,0.618,0.552,8,-6.863,1,0.0981,0.176,0.0,0.252,0.586,81.975,242773,4,1
1DQEvkPTtRJ4E0Lmk6sfIc,0.718,0.798,7,-4.309,1,0.0586,0.00447,0.00632,0.0639,0.814,100.03,228893,4,2
6dRAAG4sB71NAtVCHJep7s,0.468,0.851,11,-3.617,1,0.0398,0.000281,0.00483,0.0644,0.293,92.079,252360,4,1
3k6L0H08zSY5yRDgqI8fqx,0.369,0.996,10,-1.531,0,0.0931,3.83e-05,0.14,0.249,0.209,98.162,231853,4,1
15ysm6oaBXHmNVFD5oZNUq,0.813,0.781,5,-4.899,1,0.0427,0.0569,5.66e-06,0.088,0.452,108.981,243533,4,1
14ymPtb1n06KzSm0J9bmMZ,0.606,0.959,7,-3.412,1,0.0522,0.0714,0.0,0.236,0.734,116.014,193293,4,2
2CVJECHIdpe8otFH0XFI4F,0.529,0.811,5,-5.62,1,0.0511,0.0317,0.0,0.311,0.454,102.703,223573,4,1
2wDdII9bLsetjYBdCR1roh,0.671,0.621,10,-8.376,1,0.0285,0.137,0.0814,0.0758,0.703,119.096,205505,4,2
4xVTo97ZBwlT8ai9Wj8zw4,0.74,0.434,1,-5.714,1,0.0443,0.778,0.0,0.128,0.333,111.912,255467,4,0
5N2ybHaC9tqFvYxGj70haX,0.639,0.457,4,-7.749,1,0.029,0.0805,0.000147,0.114,0.199,77.976,202040,4,1
6EbzdoQBCyM0b9VB4F5uwc,0.827,0.655,6,-5.797,0,0.141,0.00927,0.00122,0.147,0.894,99.04,223493,4,2
2qP7pTiADPcUjki12RkKg0,0.803,0.666,2,-3.811,1,0.0323,0.0495,0.0,0.247,0.488,91.924,228640,4,1
0DW5anNzTO7h0OlKqFsVQ6,0.844,0.846,7,-5.167,1,0.176,0.00487,0.0,0.0784,0.91,144.079,254707,4,2
2HEMdZPNfOLF9W3LeE7dkC,0.52,0.515,9,-5.497,1,0.0276,0.0976,0.0,0.271,0.193,142.086,226600,3,1
4vzYcDxBXAUPYDUna4BVeE,0.498,0.493,8,-7.748,1,0.0369,0.75,0.0,0.115,0.222,146.049,226133,4,0
0X4lKKXNQz7cds7ep89z2b,0.844,0.599,1,-3.939,0,0.287,0.0369,0.0,0.141,0.784,97.195,215467,4,2
6FW9MTGMjR5A6q2o7PLuuz,0.525,0.481,8,-6.715,1,0.0251,0.302,0.0,0.121,0.237,75.974,289000,4,1
0SURN4evITLIdL9sGPMMpk,0.62,0.73,1,-5.828,1,0.373,0.476,6.73e-05,0.185,0.664,201.995,213133,4,3
003FTlCpBTM4eSqYSWPv4H,0.553,0.717,7,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,233267,4,1
40u9RFyKQfXwpPjFzK1bGO,0.43,0.868,0,-4.44,1,0.0639,0.000119,0.000389,0.0836,0.164,138.807,189853,3,1
1kUYUJoVb5tah0At0WveFu,0.489,0.499,8,-11.538,0,0.0815,0.229,0.78,0.0523,0.926,92.343,231013,4,2
5dNfHmqgr128gMY2tc5CeJ,0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024,186067,4,2
1XE1UGRpvvkaFEeqe1OJpw,0.655,0.433,5,-7.577,0,0.0348,0.444,0.0,0.221,0.199,130.127,245293,4,0
7nXq1vaZiz7PdbfojpPjW5,0.435,0.92,4,-1.357,0,0.201,0.235,0.000353,0.552,0.45,188.899,245960,4,1
3cgJ9TTQZdfh2jccUCUV1H,0.503,0.838,5,-3.622,0,0.0574,0.08,0.0,0.0615,0.546,169.997,215733,4,1
7tDbbfzB1d52lWP8rq8zRZ,0.484,0.847,6,-5.042,1,0.349,0.0373,0.0,0.118,0.67,105.048,251373,4,2
0YImOCkIJ2PWhCXaURCZnY,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,324307,4,1
1AWQoqb9bSvzTjaLralEkT,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,267267,4,2
4gJoAvFpDvaeqm2EKYGmhb,0.687,0.537,10,-7.639,1,0.0305,0.561,0.0,0.107,0.264,120.023,257160,4,0
4kmIO0yPq92dXtKCL28RfC,0.586,0.927,11,-4.077,0,0.194,0.00924,1.85e-06,0.344,0.528,73.023,316133,4,1
2WsWOqZk5YKJD1WTGKihRp,0.621,0.874,8,-2.823,1,0.0338,0.151,0.0,0.287,0.712,97.079,185493,4,2
1S4fpfX2u0hzFD9vb6FEB6,0.523,0.501,1,-9.276,1,0.0366,0.459,0.0,0.0818,0.391,158.179,201267,4,0
6CMidyjegRGsM2NyEmbuoT,0.941,0.721,2,-4.921,1,0.155,0.00766,0.0,0.0485,0.707,99.042,169600,4,2
7AUfOfYTfiHhgg2Pw1aTpw,0.741,0.575,10,-5.416,0,0.0555,0.0398,0.127,0.0853,0.345,93.992,222040,4,1
3HbU1dPBjuKhZLlD8g9paK,0.894,0.759,1,-4.548,1,0.314,0.328,0.0,0.443,0.48,113.819,263166,4,1
7tVibpFBMdBkbMoGj8Icmp,0.753,0.41,4,-7.903,1,0.0706,0.798,0.0,0.183,0.671,124.986,227933,4,3
28mv40MzspRZn0PBcO2itT,0.573,0.906,9,-2.408,1,0.325,0.229,0.0,0.183,0.775,110.64,270733,5,2
5dWfl2PBpKHpBVdz95wxK1,0.496,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.317,100.215,202013,4,1
4O4dhPrjcw7GSLNafNydmb,0.678,0.866,1,-4.341,1,0.048,0.00295,0.0,0.16,0.842,88.041,225573,4,2
2fE4MbwX3QGMzNaMjGVhtw,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,268373,1,1
3Bs3HwoCuS0UxMlSWodb9A,0.519,0.458,8,-6.433,1,0.0296,0.317,0.0,0.106,0.362,130.02,245200,4,1
3auvSZi4GvMxPi8o5fJpr0,0.681,0.761,0,-3.297,1,0.267,0.327,0.0,0.158,0.753,95.15,251440,4,2
2I4wcoJP7bT7PceIag67rn,0.576,0.814,6,-5.818,1,0.0363,0.216,1.35e-06,0.0969,0.766,98.024,224787,4,2
4RY96Asd9IefaL3X4LOLZ8,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,193467,4,2
3OQu3z3okKVmWxSXTTHak5,0.649,0.536,5,-8.804,0,0.132,0.492,0.0,0.184,0.513,78.935,245773,4,3
1zUQcIZZK3QpJKeBNbS9wk,0.587,0.694,8,-8.171,1,0.0295,0.0148,1.04e-06,0.198,0.325,87.971,239067,4,1
6lZyMZGbnDusKNgBn3P252,0.41,0.234,10,-10.767,1,0.0322,0.706,0.0,0.107,0.153,122.022,236560,4,0
12KkJDLatz644y0hYJtZJX,0.648,0.777,5,-5.46,1,0.0323,0.0657,0.0,0.344,0.895,145.889,178867,4,2
6ubNZ5edKBKH3MQKatUY3S,0.683,0.657,6,-10.668,1,0.099,0.0279,4.49e-05,0.367,0.764,99.059,222947,4,2
24G9unJcgg98i678VyoXXI,0.6,0.423,2,-8.193,1,0.0264,0.579,0.00213,0.121,0.278,129.581,196973,4,0
3CpoeW0cZSDzIRv5z34F87,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,339547,4,1
3agtg0x11wPvLIWkYR39nZ,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,213933,4,1
2oBays3WwAHXspT84n5Lhg,0.558,0.823,10,-4.588,1,0.132,0.0102,9.45e-05,0.209,0.564,138.376,236773,4,2
5JWuz7zukN8z9JLNm29U5K,0.478,0.625,7,-5.975,1,0.0341,0.0515,0.0,0.116,0.343,160.196,242293,4,1
6gTQ91lrQ2QIZ7IwPv4Go8,0.37,0.676,6,-7.562,0,0.0652,0.338,0.0,0.418,0.567,124.071,313587,4,1
2ptt0Eftq3b2jElTRrctrT,0.377,0.904,4,-3.634,0,0.307,0.0747,0.0,0.334,0.595,200.566,221587,4,1
69j0KoPJuwpnbGWrfn7Yll,0.692,0.496,7,-7.332,1,0.0241,0.172,6.42e-06,0.107,0.376,97.945,298960,4,1
67vYdAAM3oGsEImCRfbtsF,0.376,0.908,4,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,265560,4,1
2IpeftovkFwpkWBYuS0qCz,0.544,0.593,6,-5.887,1,0.0362,0.612,6.75e-06,0.146,0.139,135.877,280427,4,0
0capI6Wr0SYGiZ4fxvz5Gq,0.568,0.723,4,-5.439,1,0.0302,0.108,0.0,0.183,0.449,134.001,234213,4,1
2LLcI3oU4CedCQDV5tJ1SK,0.622,0.392,1,-9.737,1,0.0253,0.498,0.0,0.146,0.274,77.991,253000,4,0
2VspVkHity8i4H9jammhhR,0.512,0.615,11,-5.318,1,0.0319,0.216,0.0,0.123,0.193,115.884,279227,4,1
3YuaBvuZqcwN3CEAyyoaei,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960,4,1
2gFBNU0hoprOypWeEU5D1p,0.472,0.588,0,-8.374,1,0.0254,0.13,0.0,0.151,0.314,75.999,255973,4,1
2NPxL1QqPrD1a7OLHjVcAP,0.837,0.885,6,-3.914,0,0.182,0.103,0.0,0.0666,0.694,95.313,253720,4,2
6BJOQ94yeGXYwuR6X9QO1N,0.655,0.807,0,-7.674,1,0.0309,0.0056,2.42e-05,0.159,0.73,120.781,239560,4,2
0jQ4mEnWB1AuSVqnFLhxT6,0.696,0.708,9,-4.737,1,0.0438,0.000113,0.0,0.444,0.287,142.026,168161,4,1
0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4,0
6cJhAXizMVs9m42aDMkvwW,0.463,0.514,5,-7.694,1,0.0252,0.628,0.0282,0.12,0.145,144.135,184274,4,0
5hTpZZmnhqCTwnF5Nvx7Ii,0.745,0.869,1,-6.489,1,0.136,0.203,4.3e-05,0.0976,0.92,98.05,239453,4,2
6WV1sNIE0gG9cIdQ27vuvI,0.41,0.922,1,-1.906,0,0.0499,3.1e-05,0.000343,0.189,0.327,109.511,215267,4,1
3OUApyz3jDB3syGUNGqB1d,0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913,294693,4,1
7FrJV8tydWEv1Mxu2mIQrm,0.907,0.695,11,-6.268,0,0.135,0.246,0.0,0.0808,0.961,101.007,298307,4,2
0tr492xughUjNeqSDDD5nK,0.678,0.338,10,-9.899,1,0.0319,0.655,0.0,0.215,0.502,109.888,245227,4,0
6UZS3KgNc0NF13bbtQTzD6,0.837,0.736,10,-8.367,0,0.378,0.225,0.0,0.0549,0.905,104.907,234093,4,2
5S5TBPy2x24wXbkzpjHdIg,0.675,0.734,2,-8.619,1,0.0268,0.1,0.0,0.14,0.886,134.263,221293,4,2
0EEYgsFx2xUQcFcQrwwEV3,0.895,0.827,8,-4.465,1,0.0598,0.343,0.000951,0.0435,0.899,101.2,265560,4,2
7IsSXaTgBu8ChPx9jLgx28,0.692,0.565,6,-6.033,0,0.0957,0.0948,0.0,0.304,0.511,122.934,196373,4,1
0ZHu7jkSSrT0eK4OxuG4O5,0.714,0.862,6,-5.531,1,0.286,0.0305,0.0,0.0884,0.887,92.849,281240,4,2
3ZOEytgrvLwQaqXreDs2Jx,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,269000,4,2
3dSsqTvkWZLQ7V4y4ftFgV,0.768,0.968,6,-2.798,1,0.36,0.0974,0.0,0.139,0.676,99.847,236707,4,2
7DSfv2r0Km90N97qlRTxou,0.631,0.496,9,-8.279,0,0.0598,0.428,1.01e-06,0.107,0.365,143.735,217627,4,1
41IShViF79gmulEkIHAjcb,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,4,2
2W6PNGCN4PGwPMf1jYazL4,0.604,0.778,0,-5.686,1,0.0259,0.00726,1.33e-05,0.114,0.419,100.155,256453,4,1
6Llct4u5u91nvzDscKjS9D,0.315,0.574,0,-7.094,1,0.0371,0.0122,0.0,0.108,0.0802,143.929,277333,3,1
1jlG3KJ3gdYmhfuySFfpO1,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,223067,3,1
0WB48shl2wAH4KqyQkQ8nJ,0.686,0.631,10,-5.182,1,0.0232,0.126,0.000183,0.107,0.509,103.953,230360,4,1
0bKZa2zldftYPRrSRscmG2,0.245,0.96,7,-4.719,1,0.175,0.000184,0.00268,0.0718,0.372,184.042,259133,1,1
47QCcoUKxDP1vuli0LwT8G,0.604,0.759,7,-4.896,0,0.0317,0.136,1.38e-05,0.101,0.671,127.208,250760,4,2
4zetUxeSCCDwrr1jJT0SuD,0.57,0.398,5,-13.111,1,0.0294,0.43,0.00638,0.11,0.411,125.132,192280,3,0
2LA4v20vokK9Uaj7WEEMaf,0.534,0.888,8,-4.667,0,0.0972,0.00128,6.15e-06,0.0772,0.582,158.368,233760,4,2
2lNjKOEumoJbrir0Y9dmPB,0.675,0.538,3,-6.974,0,0.199,0.0227,0.0,0.0732,0.538,89.861,204493,4,1
1LM6EReMkAxuDXDF26ekl2,0.662,0.928,2,-4.688,1,0.377,0.00324,0.0,0.17,0.775,90.509,227427,4,2
1TKRumlRMXv2SEKPhueya0,0.93,0.773,1,-5.98,1,0.0457,0.00609,0.000481,0.0767,0.348,118.997,230493,4,1
4DIGcEOsp2JesKKtRFPANF,0.822,0.734,1,-8.349,0,0.0422,0.0135,0.00666,0.0833,0.944,130.011,548333,4,2
6tZupAFBgip4CfdFhgV3xW,0.817,0.471,10,-10.702,0,0.158,0.196,0.0,0.0812,0.832,86.003,219813,4,2
7bYKMJI4z6mApjLhv4hOBM,0.813,0.658,9,-8.997,1,0.0714,0.205,0.000138,0.161,0.571,74.432,292173,4,2
0KqyBk4aVT88TEqBIC8mAP,0.582,0.829,2,-5.688,1,0.0465,0.000517,0.0,0.266,0.867,130.969,197800,4,2
7vFv0yFGMJW3qVXbAd9BK9,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4,2
3JyFJG0AurAXJ9bB57Gpbv,0.768,0.342,6,-16.903,1,0.0438,0.323,0.086,0.0708,0.84,83.053,214320,4,3
0YmlrCG5yGehEJgVycbG9g,0.59,0.867,10,-6.4,1,0.0397,0.0117,6.42e-06,0.232,0.6,111.655,223107,4,2
4woTEX1wYOTGDqNXuavlRC,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,350320,4,2
1XmlCJeHYh4XzRljjihyN4,0.642,0.888,6,-4.648,1,0.0601,0.229,6.46e-06,0.302,0.503,125.021,160405,4,1
2iclfHORMqpR3TxuhwVRhD,0.764,0.648,1,-6.639,1,0.206,0.0563,0.0,0.414,0.391,90.1,278720,4,1
75DjPjiIp2fvJDjtt41Jfs,0.707,0.538,0,-5.264,1,0.505,0.362,0.0,0.317,0.439,121.732,234893,4,1
6NvRxjfYkkT2SpirAlmsjH,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,278707,4,2
4eTIe5eqds88bA9ua6p5p6,0.442,0.855,6,-2.985,0,0.0288,0.00049,0.0137,0.273,0.363,175.543,243640,4,1
6VZciflHXKBKMxPXnGEmag,0.66,0.767,11,-6.622,1,0.0339,0.0185,0.00101,0.12,0.594,132.984,255200,4,2
3zN4OLeBAN7LwAr442bB8E,0.566,0.912,11,-4.198,1,0.0629,0.00051,0.0,0.215,0.644,134.994,240600,4,2
7Lf7oSEVdzZqTA0kEDSlS5,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,288333,4,3
6oLaBJM7nVUQURrpZLo2yG,0.812,0.485,3,-9.321,1,0.0874,0.782,0.0,0.125,0.862,96.298,132173,4,3
4uVjbl6daCwjhDur7qLddu,0.395,0.917,8,-6.86,1,0.133,0.00143,0.0,0.261,0.563,169.088,197640,4,1
3GsbGZHKjSk4PLr3HXfcoo,0.691,0.61,0,-7.023,1,0.0275,0.189,2.38e-05,0.0885,0.363,113.127,240467,4,1
1zNXF2svmdlNxfS5XeNUgr,0.745,0.219,5,-11.216,1,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,186251,4,0
0rBzABScu9c6D1Juislm2z,0.692,0.921,8,-4.853,1,0.105,0.0016,2.05e-05,0.299,0.856,173.837,229160,4,2
6FTJuZtQZvmPPRFmrcno9J,0.834,0.685,1,-5.862,0,0.225,0.0998,0.0,0.0514,0.877,95.507,278573,4,2
7ohROa13QK43JBRqfCmz4P,0.795,0.526,6,-9.086,0,0.204,0.067,2e-06,0.134,0.194,140.037,181393,4,1
5nOMJVZ4rsY5PpYiKD15BS,0.785,0.783,2,-3.982,1,0.187,0.00877,0.00454,0.072,0.592,98.132,290200,4,2
7kpa6MWRrPaF3b6C0DgioK,0.363,0.906,1,-4.415,1,0.0615,0.0122,0.0,0.172,0.371,181.964,231200,4,1
2kyezitNXSQaIa1nsQRWVp,0.549,0.651,5,-8.122,1,0.0265,0.0638,6.95e-05,0.0823,0.444,80.934,243960,4,1
2g2a5kDeZexbUTD8abcvm6,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,4,2
4pKIh0OVXamva9kZA3feF1,0.677,0.92,2,-5.013,1,0.0304,0.0262,5.08e-05,0.173,0.711,95.006,231373,4,2
3nXh2gWpgtjBw4HTBSgZ3e,0.731,0.417,8,-8.708,1,0.168,0.657,0.0,0.115,0.704,88.161,252293,4,3
39bbSVJFPMTJS1EzGow60N,0.524,0.778,11,-12.485,0,0.0271,0.192,1.11e-05,0.11,0.795,176.159,257000,4,2
5wR2QxoZQYmmkwcH5jIE6v,0.486,0.533,4,-6.983,1,0.0264,0.312,0.0,0.277,0.28,86.241,234733,4,1
08fhbfRSg7eEH0IZT7pB6a,0.683,0.552,10,-5.139,1,0.108,0.548,0.0,0.221,0.519,98.946,215960,4,3
1kIzhTj2kFjlUAWoqFEJTi,0.72,0.48,4,-7.889,1,0.0567,0.499,0.0,0.105,0.67,127.993,263413,4,3
0RZcHTeLsymGyBd3hDarCm,0.448,0.572,5,-9.351,1,0.0292,0.186,0.0,0.151,0.303,157.979,230800,4,1
1I0mIrzp9sGxKDtmHM1pFl,0.604,0.85,11,-5.847,0,0.489,0.0252,0.0,0.301,0.499,122.479,250320,5,1
6PDiL8QLrNj1Bi85vkZTcK,0.704,0.521,1,-9.361,1,0.273,0.157,0.00164,0.0975,0.546,144.084,200016,4,1
6rpNe6gSkmiYW6BfSFATi5,0.806,0.867,1,-3.538,1,0.157,0.02,0.0,0.131,0.904,81.033,219400,4,2
2J2hVpwVV25EK8Bvd3OgCK,0.904,0.655,6,-5.102,0,0.087,0.111,0.000167,0.0779,0.83,106.005,217667,4,2
1gyee1JuFFiP476LQpRMYU,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,238400,3,1
1hDyukwpyJ9H5QBZoIs0Dm,0.519,0.57,6,-6.772,0,0.029,0.163,0.0,0.144,0.17,154.093,241760,4,1
7iKXO3oCFiiZRniwAJaGa4,0.702,0.78,9,-5.379,1,0.168,0.0956,0.0,0.105,0.375,135.991,261987,4,1
